,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_snow_depth,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max
8831,8,1.8,0.83,1.035,0.63,0.01,0,1.4,6.5,3.9,9.2
8832,7,4.1,0.73,1.0319,0.58,0.01,0,1.0,5.1,3.7,8.4
8833,3,5.2,0.61,1.0354,1.39,0.0,0,7.9,3.4,0.5,7.6
8834,2,2.8,0.69,1.037,1.4,0.0,0,7.9,-0.5,-3.7,3.7
8835,8,3.6,0.77,1.0286,0.37,0.54,0,0.0,1.0,-3.1,2.4
8836,7,3.0,0.78,1.0262,0.56,0.0,0,0.7,4.0,0.5,7.5
8837,1,2.9,0.62,1.0244,1.53,0.0,0,8.7,2.9,-2.1,8.5
8838,6,2.6,0.69,1.0238,0.53,0.0,0,0.5,3.6,-1.5,6.7
8839,0,2.6,0.67,1.0217,1.55,0.0,0,8.5,4.1,-1.4,9.9
8840,1,2.7,0.65,1.014,1.55,0.0,0,8.4,5.2,-1.6,11.4
8841,1,3.2,0.75,1.0118,1.53,0.0,0,8.0,3.2,-0.1,8.0
8842,5,2.7,0.67,1.0137,1.09,0.0,0,3.9,5.6,-1.5,9.4
8843,2,3.1,0.67,1.0169,1.48,0.0,0,7.2,4.0,-0.3,9.8
8844,2,2.8,0.61,1.018,1.61,0.0,0,8.3,3.8,-2.8,10.0
8845,0,1.9,0.48,1.0138,1.81,0.0,0,10.1,3.2,-3.4,10.1
8846,0,1.2,0.53,1.0115,1.79,0.0,0,9.7,3.8,-3.7,12.3
8847,2,1.3,0.62,1.0117,1.54,0.0,0,7.2,4.4,-2.8,11.9
8848,3,3.2,0.43,1.0101,1.1,0.0,0,3.5,8.9,1.9,13.8
8849,5,6.8,0.45,1.0031,0.56,0.03,0,0.3,9.2,6.8,12.0
8850,4,5.4,0.61,1.0012,1.72,0.09,0,8.4,8.6,4.0,12.0
8851,7,6.6,0.63,0.9968,0.62,0.18,0,0.5,8.4,6.9,11.4
8852,7,6.6,0.68,1.0018,1.15,0.66,0,3.5,8.9,5.8,12.5
8853,6,6.6,0.73,1.0002,1.06,0.39,0,2.8,10.1,6.6,11.9
8854,5,4.8,0.88,1.0062,0.65,0.06,0,0.5,4.9,2.6,10.9
8855,7,1.5,0.8,1.0152,1.3,0.04,0,4.3,5.6,-0.1,9.6
8856,6,3.0,0.77,1.0121,0.94,0.18,0,1.9,4.6,2.6,8.7
8857,8,5.4,0.79,1.0073,0.49,0.08,0,0.0,2.8,1.3,4.8
8858,7,6.1,0.69,1.0095,0.65,0.13,0,0.4,2.4,-0.6,6.0
8859,8,3.8,0.87,1.012,0.5,0.16,0,0.0,2.2,0.2,3.8
8860,8,1.4,0.89,1.0128,0.51,0.33,0,0.0,3.1,1.4,4.4
8861,8,1.3,0.89,1.0128,0.51,0.53,0,0.0,3.7,1.7,4.3
8862,7,4.3,0.72,1.0152,1.03,0.03,0,2.1,5.5,2.5,7.9
8863,8,2.5,0.84,1.0186,0.58,0.04,0,0.1,5.8,3.9,7.6
8864,7,2.2,0.87,1.0238,0.98,0.13,0,1.7,5.3,2.0,8.1
8865,7,1.9,0.83,1.0228,0.82,0.53,0,0.9,5.7,2.5,8.7
8866,6,1.8,0.85,1.0177,0.8,0.21,0,0.8,5.6,3.2,9.2
8867,7,1.7,0.81,1.016,1.15,0.26,0,2.5,7.4,-0.6,11.1
8868,5,2.5,0.8,1.0195,1.34,0.15,0,3.6,6.9,5.7,11.3
8869,3,1.8,0.67,1.0252,1.77,0.0,0,6.5,7.7,1.0,14.5
8870,5,4.0,0.46,1.018,2.23,0.0,0,10.0,13.8,3.6,19.4
8871,5,6.4,0.51,1.0099,2.08,0.34,0,8.7,14.0,10.2,21.9
8872,4,3.6,0.77,1.0188,1.75,0.16,0,6.1,6.2,4.5,11.4
8873,2,1.5,0.68,1.03,2.17,0.0,0,9.2,6.3,1.0,11.5
8874,1,1.5,0.53,1.0316,2.45,0.0,0,11.4,8.0,0.6,13.9
8875,3,2.6,0.44,1.0272,2.3,0.0,0,10.0,10.2,5.6,16.6
8876,6,2.2,0.41,1.0244,1.53,0.0,0,4.3,11.9,6.9,18.5
8877,3,1.2,0.42,1.0214,2.51,0.0,0,11.5,14.2,4.5,23.2
8878,6,2.0,0.45,1.0198,2.01,0.0,0,7.5,17.6,9.4,22.7
8879,1,3.8,0.51,1.0238,2.73,0.0,0,13.1,13.4,6.5,18.8
8880,0,3.2,0.43,1.0272,2.72,0.0,0,12.9,15.2,4.5,20.9
8881,0,2.7,0.42,1.0278,2.76,0.0,0,13.1,13.8,4.3,20.3
8882,3,3.1,0.53,1.0235,2.7,0.0,0,12.5,13.4,5.3,19.4
8883,0,3.8,0.34,1.0252,2.83,0.0,0,13.5,10.4,4.5,15.4
8884,1,4.1,0.49,1.0234,2.85,0.0,0,13.5,9.2,2.4,13.9
8885,0,4.0,0.46,1.0233,2.82,0.0,0,13.2,8.7,1.5,15.4
8886,1,3.5,0.65,1.0136,2.39,0.57,0,9.6,9.4,3.4,16.5
8887,8,1.6,0.88,1.0035,0.82,0.34,0,0.4,8.7,3.8,11.1
8888,7,1.6,0.8,1.0047,1.24,0.08,0,2.1,12.0,7.3,15.4
8889,7,2.2,0.77,1.0087,1.57,0.49,0,3.9,12.8,7.9,17.6
8890,5,1.9,0.73,1.0116,1.65,0.0,0,4.3,13.8,8.2,18.5
8891,5,2.3,0.74,1.0119,1.76,0.59,0,4.9,16.0,7.9,20.4
8892,8,3.2,0.95,1.014,0.66,0.92,0,0.0,10.3,8.4,16.2
8893,4,5.6,0.64,1.0196,2.47,0.0,0,9.7,7.8,4.7,13.3
8894,3,4.7,0.55,1.0217,2.43,0.0,0,9.3,8.4,4.3,13.4
8895,6,2.2,0.69,1.0217,1.74,0.0,0,4.6,7.8,2.0,10.5
8896,6,3.3,0.67,1.0184,1.44,0.0,0,2.9,8.1,4.2,10.4
8897,6,5.1,0.79,1.0197,1.52,0.23,0,3.3,8.0,6.5,11.2
8898,7,5.4,0.74,1.0226,1.12,0.07,0,1.3,8.2,5.2,10.5
8899,8,3.1,0.8,1.0213,0.69,0.12,0,0.0,8.5,5.9,10.6
8900,7,2.7,0.76,1.0125,1.73,0.3,0,4.4,12.1,4.0,17.5
8901,7,2.5,0.75,1.0033,1.18,0.0,0,1.5,13.2,10.7,15.7
8902,6,1.8,0.77,0.999,1.31,0.04,0,2.1,13.8,5.8,17.7
8903,7,2.5,0.81,1.0031,1.3,0.2,0,2.0,12.6,10.8,16.1
8904,4,2.2,0.58,1.01,2.49,0.0,0,9.2,15.0,10.3,20.7
8905,6,3.9,0.75,1.0046,2.51,2.18,0,9.3,14.6,8.3,21.0
8906,6,4.2,0.62,0.9999,2.22,0.01,0,7.2,15.8,11.4,20.5
8907,8,4.5,0.93,0.9949,0.71,3.5,0,0.0,10.2,8.7,15.3
8908,6,4.8,0.76,1.0018,1.54,0.01,0,3.1,11.6,8.1,16.8
8909,7,3.1,0.75,1.0057,1.23,1.22,0,1.6,12.3,7.5,16.2
8910,7,3.4,0.93,1.002,1.16,1.35,0,1.3,10.9,8.7,14.5
8911,8,2.7,0.89,1.0036,0.72,0.0,0,0.0,11.2,10.3,12.3
8912,7,1.3,0.73,1.0045,1.24,0.27,0,1.6,14.1,9.4,18.1
8913,7,2.0,0.88,1.0062,0.84,0.3,0,0.2,11.7,10.9,14.4
8914,8,3.1,0.94,1.0082,0.73,4.45,0,0.0,9.5,7.6,11.3
8915,8,3.7,0.84,1.0072,1.13,0.38,0,1.1,11.6,7.2,14.2
8916,7,4.2,0.91,1.0069,1.05,0.08,0,0.8,12.2,10.4,15.7
8917,3,1.8,0.68,1.0116,2.91,0.21,0,11.7,13.4,6.3,19.5
8918,5,2.7,0.77,1.0092,2.02,0.46,0,5.4,14.3,7.2,19.2
8919,6,3.6,0.65,1.0124,2.21,0.47,0,6.6,16.2,11.5,20.5
8920,8,3.3,0.81,1.0058,0.91,2.42,0,0.3,15.3,12.0,21.3
8921,8,2.8,0.93,1.0042,0.74,1.02,0,0.0,10.8,10.1,12.3
8922,7,1.5,0.8,1.0081,0.87,0.0,0,0.2,12.5,9.3,15.5
8923,7,2.7,0.72,1.0108,0.74,0.46,0,0.0,13.4,8.6,16.0
8924,7,4.1,0.77,1.0078,0.74,0.02,0,0.0,12.3,10.4,14.0
8925,8,3.4,0.84,1.0102,1.15,0.0,0,1.0,12.1,10.6,17.5
8926,6,4.1,0.77,1.0169,2.33,0.0,0,7.3,12.6,8.4,17.8
8927,5,1.4,0.78,1.0221,2.34,0.0,0,7.3,14.7,8.0,20.3
8928,4,2.5,0.66,1.0262,2.51,0.0,0,8.5,13.5,10.4,17.4
8929,2,1.7,0.62,1.0262,3.04,0.0,0,12.4,16.3,7.1,21.8
8930,7,3.7,0.74,1.0231,1.26,0.0,0,1.4,16.4,13.8,18.8
8931,6,4.8,0.87,1.0204,1.57,0.44,0,2.8,13.6,12.0,17.5
8932,7,3.1,0.79,1.0241,0.83,0.0,0,0.1,13.0,9.3,16.2
8933,7,1.0,0.72,1.0237,0.75,0.0,0,0.0,13.4,10.8,15.1
8934,5,1.0,0.77,1.0232,1.78,0.0,0,3.9,14.1,8.7,18.5
8935,1,1.5,0.68,1.0265,3.31,0.0,0,14.5,17.3,7.0,22.6
8936,0,1.3,0.54,1.027,3.37,0.0,0,15.0,19.7,9.4,26.1
8937,4,1.5,0.5,1.0183,3.03,0.0,0,12.3,23.8,11.5,29.5
8938,6,3.5,0.63,1.0113,2.36,0.0,0,7.4,19.2,15.4,25.3
8939,7,5.4,0.64,1.0122,1.26,0.59,0,1.4,17.1,8.5,22.1
8940,5,5.7,0.62,1.0135,2.42,0.27,0,7.8,13.2,9.4,16.6
8941,7,4.1,0.7,1.0168,1.65,0.0,0,3.2,11.8,9.1,14.9
8942,7,4.5,0.85,1.0174,1.38,0.32,0,1.9,13.8,8.3,17.0
8943,4,3.6,0.63,1.0224,2.83,0.0,0,10.8,15.5,10.0,19.4
8944,4,3.8,0.66,1.0181,2.44,0.05,0,8.0,17.5,11.4,22.8
8945,6,3.7,0.68,1.0144,2.12,0.0,0,5.9,13.5,11.2,17.8
8946,7,3.4,0.6,1.0156,1.66,0.25,0,3.3,13.2,8.8,16.4
8947,5,3.8,0.69,1.0167,2.51,0.02,0,8.5,12.1,8.5,17.1
8948,4,1.3,0.59,1.0198,3.01,0.0,0,12.3,13.9,4.8,18.2
8949,7,2.8,0.73,1.0147,1.68,0.44,0,3.4,13.4,7.4,18.6
8950,7,4.5,0.87,1.0216,0.92,0.41,0,0.3,11.2,9.6,13.8
8951,7,3.3,0.8,1.0248,0.87,0.04,0,0.2,12.8,9.9,15.1
8952,5,3.0,0.8,1.0249,1.82,0.0,0,4.2,13.6,7.7,20.2
8953,4,1.7,0.75,1.0238,2.15,0.0,0,6.2,12.8,10.7,17.3
8954,1,1.8,0.67,1.0212,3.28,0.0,0,14.6,17.8,6.0,23.8
8955,1,4.7,0.38,1.0162,3.32,0.0,0,15.0,23.9,14.6,28.4
8956,2,4.1,0.41,1.0121,3.03,0.0,0,12.7,27.9,20.0,33.3
8957,4,3.3,0.57,1.0134,2.91,0.0,0,11.8,23.8,17.8,32.2
8958,2,3.0,0.69,1.011,2.57,0.95,0,9.2,22.6,14.1,32.3
8959,4,4.5,0.65,1.0174,2.78,0.09,0,10.8,18.5,15.6,24.5
8960,6,5.0,0.84,1.0169,1.81,0.47,0,4.3,16.5,14.2,21.0
8961,8,4.1,0.92,1.0135,1.2,3.17,0,1.3,15.2,13.3,17.5
8962,8,2.8,0.84,1.0088,0.85,1.75,0,0.2,14.1,12.1,17.1
8963,7,4.6,0.79,1.0158,1.38,0.07,0,2.1,14.8,12.1,18.3
8964,7,3.8,0.77,1.0208,0.89,0.02,0,0.3,13.6,12.0,16.4
8965,8,3.1,0.84,1.0206,0.84,0.22,0,0.2,15.9,12.7,19.8
8966,7,2.9,0.81,1.0207,0.92,0.04,0,0.4,14.6,13.2,17.2
8967,8,2.4,0.81,1.0224,0.79,0.01,0,0.1,14.8,12.5,16.4
8968,6,1.9,0.74,1.021,1.7,0.0,0,3.9,16.3,13.5,19.7
8969,5,1.9,0.69,1.0216,2.29,0.0,0,7.7,15.4,12.0,19.6
8970,2,1.1,0.72,1.0228,2.49,0.0,0,9.2,16.3,7.7,21.6
8971,1,2.1,0.68,1.0206,3.03,0.0,0,13.5,16.8,10.4,22.8
8972,2,2.8,0.66,1.0188,3.11,0.0,0,14.3,17.0,8.8,23.0
8973,7,3.7,0.83,1.0222,1.15,0.07,0,1.3,14.5,13.3,18.5
8974,7,3.7,0.74,1.0253,1.41,0.27,0,2.5,17.2,12.3,19.9
8975,8,3.0,0.91,1.0219,0.68,0.03,0,0.0,16.4,13.7,18.3
8976,1,2.7,0.63,1.0179,2.85,0.0,0,12.4,20.1,17.2,27.0
8977,2,4.8,0.46,1.0117,2.83,0.0,0,12.3,26.8,15.9,32.0
8978,5,3.8,0.55,1.0122,2.45,0.18,0,9.4,24.4,21.4,31.4
8979,5,2.3,0.77,1.0218,1.19,0.0,0,1.6,18.0,16.4,23.0
8980,5,3.3,0.73,1.0197,1.73,0.18,0,4.5,18.2,13.8,23.5
8981,6,3.1,0.8,1.0162,1.91,0.31,0,5.7,19.2,16.2,24.5
8982,7,2.2,0.72,1.0175,1.71,0.06,0,4.5,20.0,16.0,24.6
8983,4,3.6,0.69,1.0178,1.75,0.43,0,4.8,18.5,15.5,23.3
8984,5,3.1,0.73,1.0217,2.06,0.0,0,6.9,15.8,13.9,20.3
8985,6,3.4,0.66,1.0197,1.78,0.0,0,5.1,17.1,11.7,22.3
8986,6,2.5,0.65,1.0187,1.82,0.0,0,5.4,19.1,14.2,23.8
8987,5,3.3,0.65,1.0213,2.03,0.0,0,6.9,18.8,11.8,22.5
8988,6,4.7,0.71,1.0201,1.6,0.04,0,4.1,16.8,13.7,21.0
8989,8,2.6,0.95,1.0184,0.62,0.35,0,0.0,14.1,12.4,16.0
8990,4,1.9,0.82,1.0188,1.93,0.0,0,6.4,18.1,14.7,22.6
8991,4,1.0,0.73,1.0174,1.95,0.09,0,6.6,19.1,11.3,25.6
8992,3,1.9,0.74,1.0157,1.75,0.0,0,5.3,18.5,14.3,24.6
8993,2,1.4,0.72,1.0182,2.43,0.0,0,10.6,18.2,11.0,23.2
8994,2,1.3,0.69,1.0191,2.21,0.0,0,8.9,17.9,12.1,23.7
8995,1,1.3,0.71,1.0214,2.46,0.0,0,11.1,17.7,10.6,24.4
8996,4,1.1,0.65,1.0243,2.48,0.0,0,11.4,17.9,9.2,24.9
8997,0,2.0,0.56,1.0238,2.59,0.0,0,12.5,20.6,14.0,27.4
8998,1,1.7,0.55,1.022,2.53,0.0,0,12.1,21.5,13.2,28.1
8999,1,2.1,0.6,1.0186,2.51,0.0,0,12.0,21.2,13.3,28.0
9000,0,4.2,0.41,1.0129,2.52,0.0,0,12.3,24.7,15.5,29.2
9001,3,2.1,0.5,1.011,2.35,0.0,0,10.9,24.0,17.4,30.2
9002,4,2.1,0.63,1.0081,2.07,0.0,0,8.6,22.5,15.2,29.0
9003,7,2.4,0.79,1.0112,1.03,1.18,0,1.6,19.3,16.0,25.3
9004,7,1.2,0.9,1.0154,0.84,0.0,0,0.8,17.3,14.7,19.8
9005,4,1.2,0.85,1.0189,1.59,0.0,0,5.2,15.6,13.2,22.8
9006,1,1.2,0.78,1.0209,2.41,0.0,0,12.2,15.6,9.8,22.7
9007,3,3.4,0.66,1.0197,1.72,0.0,0,6.3,18.4,11.9,24.6
9008,6,4.1,0.63,1.0175,1.12,0.0,0,2.3,21.3,17.2,24.4
9009,7,4.9,0.71,1.0172,0.9,0.0,0,1.2,20.2,17.6,22.7
9010,6,4.4,0.74,1.0173,1.16,0.0,0,2.9,18.9,15.6,23.2
9011,2,2.6,0.64,1.0164,2.13,0.0,0,11.1,21.6,13.5,27.0
9012,5,6.8,0.58,1.0115,1.27,0.0,0,3.8,20.9,19.3,25.0
9013,8,6.8,0.71,1.0062,0.49,0.05,0,0.0,16.3,12.7,21.2
9014,4,2.3,0.74,1.012,1.46,0.15,0,5.4,12.5,8.4,17.1
9015,6,3.3,0.91,1.0188,0.78,0.8,0,1.0,10.5,5.4,12.7
9016,8,2.6,0.93,1.0146,0.48,0.22,0,0.0,10.8,9.0,11.7
9017,8,3.1,0.81,1.0127,0.86,1.26,0,1.5,12.9,9.4,15.7
9018,7,5.8,0.89,1.0016,0.47,1.59,0,0.0,13.7,11.5,15.3
9019,5,6.7,0.87,1.0018,0.62,1.56,0,0.4,12.0,10.0,14.5
9020,8,5.5,0.85,1.0122,0.46,1.37,0,0.0,13.8,10.9,14.8
9021,8,2.6,0.84,1.0169,0.65,0.11,0,0.6,14.5,12.3,16.8
9022,7,1.5,0.83,1.0182,1.15,0.0,0,3.7,16.9,12.6,21.5
9023,7,2.5,0.85,1.0105,0.93,0.69,0,2.2,16.5,15.4,21.0
9024,8,1.2,0.89,1.0101,0.43,0.02,0,0.0,15.8,14.2,17.5
9025,8,2.0,0.84,1.0145,0.43,0.0,0,0.0,15.5,13.8,17.0
9026,5,2.5,0.84,1.012,0.87,0.03,0,2.0,14.7,10.5,18.7
9027,6,2.1,0.82,1.0074,0.54,0.0,0,0.3,15.2,13.8,18.0
9028,8,3.6,0.76,1.0086,0.47,0.0,0,0.1,14.0,12.6,16.8
9029,5,4.6,0.76,1.0078,0.91,0.15,0,2.5,15.0,12.0,17.6
9030,5,5.7,0.7,1.0041,0.63,0.01,0,0.8,12.6,10.5,16.5
9031,6,5.2,0.82,1.0018,1.09,0.24,0,4.1,10.7,9.0,14.8
9032,6,2.8,0.89,0.9965,0.5,0.08,0,0.3,10.1,8.5,12.2
9033,6,1.6,0.84,0.9996,0.89,0.23,0,2.7,10.6,8.2,13.7
9034,8,4.0,0.9,1.0076,0.38,0.48,0,0.0,10.3,9.8,11.5
9035,6,4.9,0.84,1.009,0.43,0.03,0,0.1,10.8,9.6,13.1
9036,4,1.9,0.78,1.0165,1.09,0.0,0,4.7,12.4,8.9,17.2
9037,4,3.2,0.75,1.0133,1.31,0.0,0,7.0,14.3,8.5,19.6
9038,4,2.5,0.79,1.0103,1.36,0.68,0,7.7,16.9,11.7,21.6
9039,6,3.8,0.81,1.01,1.12,1.85,0,5.3,15.0,13.2,20.2
9040,8,3.6,0.95,1.0012,0.35,3.89,0,0.0,13.5,12.4,15.1
9041,4,4.0,0.74,1.0006,0.88,0.01,0,3.3,12.8,10.6,16.0
9042,7,3.5,0.81,1.0044,0.63,0.05,0,1.4,12.0,10.4,14.7
9043,5,4.1,0.76,1.0028,1.27,0.47,0,7.6,10.8,8.9,15.4
9044,7,2.4,0.85,0.9946,0.67,1.56,0,1.8,12.0,9.1,16.6
9045,7,3.4,0.81,1.0091,0.55,0.31,0,1.0,11.5,9.7,14.8
9046,7,5.0,0.74,1.0238,0.95,0.0,0,4.5,11.7,8.2,14.8
9047,8,4.8,0.9,1.0223,0.31,0.6,0,0.0,13.3,11.0,14.6
9048,8,4.1,0.92,1.0236,0.31,1.3,0,0.0,14.6,13.6,16.3
9049,7,2.1,0.92,1.0256,0.3,0.55,0,0.0,15.1,12.4,17.3
9050,5,2.4,0.87,1.0241,0.51,0.17,0,1.0,12.7,10.3,16.0
9051,5,2.1,0.86,1.0261,0.54,0.0,0,1.3,12.6,8.3,15.3
9052,5,2.1,0.84,1.0283,0.29,0.0,0,0.0,12.8,9.4,15.6
9053,8,2.5,0.81,1.029,0.28,0.0,0,0.0,13.2,9.7,15.3
9054,8,1.6,0.92,1.0287,0.28,0.01,0,0.0,13.8,12.2,14.5
9055,3,1.1,0.75,1.0273,1.18,0.0,0,9.0,12.8,10.2,18.3
9056,3,4.7,0.73,1.017,1.17,0.0,0,9.0,13.3,9.4,18.2
9057,5,6.6,0.67,1.0055,0.79,0.29,0,4.2,14.0,12.3,19.0
9058,6,6.7,0.82,1.0002,0.67,1.34,0,3.0,12.8,10.5,15.3
9059,6,8.6,0.79,1.0046,0.47,0.71,0,1.2,10.9,9.2,13.0
9060,3,5.2,0.69,1.0182,0.87,0.0,0,5.7,8.8,7.5,12.9
9061,7,5.7,0.88,1.0158,0.25,1.58,0,0.0,11.5,5.9,13.6
9062,7,5.7,0.88,1.0121,0.24,0.29,0,0.0,11.5,9.0,15.0
9063,7,4.1,0.68,1.0159,0.57,0.01,0,2.4,11.8,8.8,14.2
9064,7,6.1,0.72,1.006,0.71,1.05,0,4.2,14.8,11.6,17.8
9065,6,3.5,0.77,1.0119,0.76,0.0,0,5.0,11.3,10.1,14.6
9066,2,1.0,0.78,1.0236,0.9,0.0,0,7.2,7.7,5.3,12.8
9067,5,4.2,0.72,1.0276,0.67,0.14,0,4.1,10.4,3.5,13.8
9068,7,4.0,0.88,1.0276,0.22,0.1,0,0.0,12.4,9.3,13.9
9069,2,4.6,0.58,1.026,0.94,0.0,0,8.4,14.2,12.5,19.4
9070,0,3.8,0.68,1.024,0.93,0.0,0,8.6,12.4,8.2,17.8
9071,0,4.5,0.76,1.021,0.91,0.0,0,8.4,12.5,9.2,17.1
9072,0,5.1,0.69,1.0152,0.9,0.0,0,8.5,9.9,7.3,15.8
9073,6,4.7,0.91,1.0156,0.2,0.12,0,0.0,7.4,5.5,10.3
9074,5,4.8,0.85,1.0141,0.75,0.0,0,6.3,6.4,4.0,10.0
9075,7,1.8,0.85,1.0068,0.19,0.04,0,0.0,7.6,2.2,10.0
9076,7,4.2,0.71,1.0039,0.19,0.05,0,0.0,9.7,7.5,11.5
9077,5,4.3,0.78,1.0082,0.22,0.18,0,0.1,10.1,7.1,11.8
9078,7,4.2,0.55,1.0085,0.18,0.03,0,0.0,14.1,8.7,16.1
9079,6,3.0,0.65,1.0078,0.21,0.0,0,0.1,11.4,9.3,15.5
9080,6,4.2,0.68,1.0149,0.39,0.0,0,1.8,12.7,9.4,14.5
9081,3,3.4,0.67,1.0186,0.37,0.0,0,1.6,12.0,7.6,15.6
9082,1,4.9,0.65,1.014,0.69,0.0,0,6.7,9.2,7.9,12.1
9083,1,4.5,0.59,1.0116,0.68,0.0,0,6.7,9.6,6.7,13.0
9084,2,4.1,0.53,1.0062,0.24,0.0,0,0.4,7.3,6.2,10.0
9085,7,3.0,0.68,1.0006,0.16,0.05,0,0.0,5.0,3.4,6.5
9086,8,3.6,0.69,0.9979,0.39,0.1,0,2.2,5.5,3.5,7.6
9087,8,2.8,0.83,0.9996,0.16,0.66,0,0.0,6.0,2.0,6.7
9088,6,4.0,0.86,1.002,0.16,0.12,0,0.0,6.8,5.9,8.5
9089,7,4.5,0.79,1.004,0.15,0.01,0,0.0,5.7,4.3,7.3
9090,6,3.9,0.86,1.0095,0.18,0.82,0,0.1,6.4,4.8,8.4
9091,4,5.4,0.87,1.005,0.25,0.75,0,0.7,7.9,5.3,9.8
9092,8,6.7,0.89,0.9967,0.15,1.28,0,0.0,12.5,6.8,15.6
9093,7,9.8,0.74,0.9917,0.34,1.0,0,2.0,12.6,9.3,14.7
9094,5,10.1,0.8,0.9992,0.3,0.25,0,1.4,10.2,8.6,15.9
9095,5,5.5,0.82,1.0114,0.21,0.29,0,0.5,9.7,8.5,11.8
9096,4,3.1,0.9,1.0196,0.24,0.0,0,0.8,5.2,3.2,9.2
9097,4,4.0,0.77,1.0281,0.46,0.0,0,4.3,5.8,2.9,9.0
9098,5,5.9,0.65,1.0194,0.16,0.04,0,0.1,8.0,4.8,9.0
9099,5,4.2,0.75,1.0189,0.37,0.0,0,2.9,8.9,5.2,11.4
9100,3,6.2,0.5,1.0121,0.56,0.0,0,6.7,9.1,6.9,14.4
9101,2,4.7,0.62,1.0079,0.4,0.0,0,3.9,4.9,3.0,8.8
9102,7,3.5,0.76,1.0128,0.2,0.0,0,0.7,5.0,1.5,6.4
9103,4,4.4,0.81,1.0195,0.52,0.0,0,6.5,5.6,3.7,7.7
9104,4,4.9,0.78,1.0232,0.5,0.0,0,6.2,5.2,3.4,7.6
9105,7,4.7,0.76,1.0256,0.12,0.0,0,0.0,7.3,4.5,9.3
9106,6,4.9,0.82,1.0248,0.33,0.01,0,2.9,6.4,3.9,8.6
9107,3,2.8,0.83,1.0328,0.46,0.0,0,5.6,4.7,3.0,7.8
9108,7,3.5,0.84,1.0306,0.22,0.0,0,1.0,6.6,2.9,7.4
9109,5,3.6,0.89,1.0296,0.35,0.1,0,3.3,5.8,4.0,8.8
9110,6,3.9,0.8,1.0302,0.2,0.0,0,0.8,7.0,3.5,9.4
9111,7,2.3,0.85,1.0289,0.11,0.0,0,0.0,7.1,6.1,7.5
9112,6,3.6,0.74,1.0224,0.14,0.0,0,0.2,7.8,5.2,9.5
9113,4,5.1,0.71,1.0133,0.46,0.26,0,5.8,5.2,3.1,9.0
9114,5,4.1,0.88,1.0156,0.11,0.19,0,0.0,6.3,2.4,8.2
9115,5,4.1,0.85,1.0204,0.28,0.0,0,2.2,5.0,3.6,6.4
9116,7,3.2,0.84,1.0165,0.11,0.1,0,0.0,4.6,3.5,5.4
9117,7,3.6,0.86,1.0111,0.14,1.17,0,0.2,5.8,3.4,6.8
9118,7,2.8,0.96,1.0133,0.11,0.16,0,0.0,3.4,2.6,7.0
9119,8,5.3,0.8,1.0221,0.11,0.66,0,0.0,4.8,1.0,5.7
9120,8,5.3,0.86,1.0192,0.11,0.93,0,0.0,8.4,5.4,9.3
9121,5,5.2,0.85,1.0214,0.32,0.08,0,3.0,4.8,3.0,8.3
9122,4,3.2,0.8,1.0305,0.44,0.02,0,5.5,3.7,2.6,7.3
9123,8,5.1,0.66,1.0238,0.11,0.0,0,0.0,5.2,1.9,6.4
9124,7,6.9,0.71,1.0144,0.11,0.17,0,0.0,5.4,4.2,6.4
9125,4,3.9,0.83,1.0141,0.19,0.05,0,0.7,4.2,2.7,6.2
9126,8,5.3,0.9,1.0107,0.11,0.08,0,0.0,2.7,1.2,3.2
9127,8,1.9,0.87,1.0181,0.11,0.0,0,0.0,3.3,-0.1,4.7
9128,5,1.3,0.86,1.033,0.11,0.04,0,0.0,-0.2,-1.6,3.8
9129,8,0.8,0.9,1.039,0.13,0.0,1,0.1,0.6,-1.9,2.1
9130,5,1.2,0.83,1.04,0.12,0.0,0,0.0,0.0,-1.6,2.5
9131,7,4.3,0.82,1.0308,0.12,0.41,0,0.0,-0.2,-2.4,0.7
9132,8,7.2,0.88,1.0082,0.12,0.67,0,0.0,2.2,0.3,4.8
9133,7,4.7,0.79,1.0109,0.12,0.05,1,0.0,-1.3,-2.9,1.2
9134,8,2.3,0.93,1.012,0.26,0.49,1,1.6,-1.2,-2.6,-0.5
9135,3,2.3,0.9,1.0116,0.25,0.03,5,1.5,-9.0,-13.2,-1.0
9136,5,2.1,0.88,1.0164,0.26,0.0,5,1.5,-9.6,-11.7,-7.1
9137,7,3.5,0.82,1.0116,0.23,0.29,5,1.1,-9.0,-14.6,-6.8
9138,3,4.0,0.8,1.0134,0.38,0.02,20,3.5,-12.0,-15.4,-8.3
9139,6,2.2,0.79,1.0197,0.23,0.16,23,1.0,-9.5,-19.1,-7.3
9140,8,5.4,0.87,1.0137,0.12,0.68,23,0.0,-6.2,-7.8,-5.6
9141,8,1.9,0.84,1.0213,0.21,0.01,23,0.7,-4.8,-8.1,-3.8
9142,6,0.9,0.94,1.029,0.31,0.2,19,2.1,-5.6,-9.7,-4.2
9143,8,3.0,0.91,1.0253,0.13,0.38,19,0.0,-3.2,-6.0,0.4
9144,3,2.9,0.85,1.0281,0.31,0.0,25,2.0,-9.8,-12.2,-4.3
